LinkID;LinkIDFrom;LinkIDTo;Qmax_spl;Qkap;Qskut;Vskut;Hskut_h;Hskut_d;Qhmax;Q24
875793;239844;239845;0.9366;170.7946;228.8713;3.2353;307.2883;306.0477;0.9212;0.6237
911953;213139;213138;0.0367;123.0766;0.0141;0.0141;410.9227;410.6732;0.0357;0.0215
911969;213141;213143;0.2642;316.0671;0.1238;0.1238;402.2548;400.105;0.2584;0.1706
912017;214069;214070;0.0053;112.1401;0.0053;0.0053;355.6616;355.2816;0.0053;0.0053
912033;214071;214072;0.006;107.0523;0.006;0.006;355.2217;355.0319;0.0059;0.0059
912689;65697;65698;4.6066;172.6379;4.5296;0.9508;384.9951;384.646;0.5881;0.1031
912705;65701;65706;4.67;301.6924;4.5481;1.4084;379.037;376.441;0.6353;0.1351
912721;65707;65708;4.7164;135.7813;4.5731;0.948;376.1396;375.8094;0.687;0.1676
912737;65708;65709;4.7156;612.5034;4.573;1.5143;375.8094;371.872;0.6967;0.1681
912753;65705;213956;0.0379;104.8524;0.0228;0.0228;378.3636;378.2629;0.0375;0.0275
913633;232603;230084;0.1792;66.6961;27.8301;0.515;354.8646;354.8305;0.1757;0.1247
914337;238670;238669;0.0164;183.0007;0.0086;0.0086;402.2313;398.7715;0.016;0.0108
914353;238668;238667;0.0292;172.8764;0.0135;0.0135;396.0717;394.2619;0.0284;0.0183
854593;168300;56661;0.8107;416.6566;366.0945;1.8723;369.7492;369.6184;0.7857;0.5736
854625;168311;64971;0.172;334.8405;90.6986;2.8248;385.4108;382.5168;0.1674;0.117
854641;168313;63755;0.3597;222.5367;121.9895;1.6719;373.7758;373.2902;0.3515;0.248
854657;168317;56649;0.5207;260.846;227.7991;2.2015;372.1896;371.8477;0.5093;0.3578
884241;300232;300233;0.0079;165.58;29.8106;1.7126;385.2082;384.7961;0.0079;0.0079
884257;300506;300257;0.0064;135.5192;7.5748;0.9119;386.1061;339.0591;0.0064;0.0064
884273;300504;300505;0.0063;135.5192;7.6587;1.0362;386.721;386.4729;0.0063;0.0063
884289;300249;300247;0.0079;116.3324;7.2774;0.9169;385.0108;384.8177;0.0079;0.0079
884305;300246;300516;0.0079;134.3097;14.3278;1.2384;384.6931;384.322;0.0079;0.0079
884321;300516;300517;0.008;153.3633;14.3673;1.3618;384.322;384.1367;0.0079;0.0079
884417;310409;310410;0.0283;96.962;21.7988;0.7946;312.1704;311.8859;0.028;0.0225
884433;310415;310416;0.0756;214.2082;55.2713;1.1708;310.1523;309.7987;0.075;0.0579
884449;310418;310419;0.1766;279.1575;80.5289;1.4749;309.4519;309.0265;0.1748;0.1333
884465;310420;310421;0.1947;180.1716;79.716;1.3956;308.9661;308.8267;0.1928;0.1469
884481;310422;310423;0.3797;144.0832;79.6151;1.2259;308.6283;308.4995;0.3755;0.2849
884497;310426;63629;0.3797;425.156;91.5973;1.4043;307.5531;307.055;0.3759;0.2849
884513;Fik6;482488;0.0078;165.119;7.6536;0.0993;309.52;309.5197;0.0078;0.0078
884529;462477;462476;0.003;63.1294;18.6998;0.8945;359.6052;359.1795;0.003;0.003
884545;462475;462465;0.0029;60.4231;2.2236;0.3432;359.0075;358.9298;0.0029;0.0029
884561;462466;462467;0.0209;187.8786;56.7427;1.3143;358.6306;358.3597;0.0209;0.0209
884577;462469;462470;0.021;178.5522;55.0781;1.2437;357.893;357.2763;0.0209;0.0209
884593;462471;462472;0.0209;174.8241;54.4418;1.3108;357.173;356.8718;0.0209;0.0209
884609;462473;462474;0.0209;245.0062;57.4477;1.5926;356.5618;356.412;0.0209;0.0209
884721;306015;306014;0.0319;117.9866;28.1311;1.3602;369.2198;368.7372;0.0319;0.0319
884737;306019;306018;0.0186;115.8025;28.2251;1.2292;371.2374;370.9787;0.0186;0.0186
884753;306018;306017;0.0186;91.3342;28.0651;1.1383;370.9787;323.0096;0.0186;0.0186
884769;311078;311079;0.0094;197.7711;0.0094;0.0094;372.0115;371.7915;0.0094;0.0094
884785;311079;311080;0.0133;284.9127;0.0133;0.0133;371.7915;370.963;0.0133;0.0133
884801;311071;306016;0.0134;165.4555;0.0136;0.0135;370.8822;370.6665;0.0133;0.0133
838545;65832;65830;4.9441;277.4748;61.114;1.134;339.5594;339.5008;4.8838;3.6941
838561;65829;65826;0.021;95.2276;93.6593;1.324;342.1967;341.0224;0.021;0.0209
838577;65841;65843;14.0503;1927.0417;823.4841;2.3699;336.2262;335.8558;13.9548;10.7091
838593;65844;65847;14.1695;2364.3307;818.1832;2.4961;334.7078;334.4043;14.0703;10.7982
838609;65848;65850;14.1689;2458.7159;812.317;2.2393;333.9272;333.3752;14.065;10.7984
838625;65852;65853;14.1668;1290.7145;778.4271;1.8012;333.0201;332.8511;14.0506;10.7984
838641;65846;65849;0.0262;95.5229;107.6521;1.6487;337.5851;336.3149;0.0262;0.0261
838657;65851;65854;0.0262;56.284;96.9683;1.3707;335.375;334.4442;0.0261;0.0261
838673;65856;65858;0.0262;97.4563;89.2964;1.6547;333.5427;333.149;0.0261;0.0261
838689;65867;65869;0.0262;72.2512;89.1762;1.2606;329.6169;329.1599;0.0261;0.0261
838961;61904;66692;1.8275;254.09;54.6052;1.1041;309.6669;309.3973;1.7933;1.2051
839137;65016;117529;7.7829;735.0034;717.4523;3.7614;371.3367;370.8302;7.5937;4.6871
839153;117529;65017;7.8887;728.0854;740.5312;2.9801;370.8302;370.3993;7.6961;4.7499
839217;120235;56698;3.0593;1556.921;947.0909;2.1008;367.5798;367.3629;3.0242;2.1585
839233;56698;652339;3.0589;203.4391;155.1358;1.783;367.3629;366.7701;3.0275;2.1585
839265;61795;63252;32.6279;9730.7584;2948.7832;4.0274;295.4941;293.9308;32.0048;21.6177
839297;63252;62738;32.6271;9730.7584;2936.0359;3.2638;293.9308;293.3758;31.9889;21.6177
839313;65859;65861;14.3329;2086.9636;768.4331;2.4615;331.5107;330.6748;14.1889;10.9265
839329;65862;65863;14.9261;2134.6536;767.3288;2.4959;330.2742;329.9635;14.7829;11.3837
839345;65868;65870;15.4117;2359.4492;750.8832;2.3307;328.4271;327.652;15.2443;11.7595
839361;65871;65873;15.4111;2222.9571;742.8308;2.4603;327.3386;326.0787;15.2133;11.7596
839377;65823;63088;6.2625;487.1771;58.8181;1.1703;336.7096;336.4581;6.2115;4.6813
842273;66688;66681;3.5212;166.9127;0.2862;0.2862;385.1097;384.4186;1.2517;0.4505
842369;63657;63656;0.1506;269.4629;148.2439;3.8313;411.7497;410.1739;0.1469;0.0926
849297;64324;64347;38.756;14381.3968;3860.9486;3.2077;337.7396;337.6314;36.3601;22.7267
849313;123018;62455;9.499;2295.4879;1553.3835;4.8904;345.6525;344.7671;9.2983;6.6427
849329;123000;60681;0.0076;163.863;0.0076;0.0076;355.5215;355.1349;0.0076;0.0076
849345;60688;60681;0.1236;219.3026;166.1784;3.4122;355.7053;355.1349;0.123;0.1138
849489;61262;61263;0.0472;71.3647;43.3106;1.1146;341.4686;341.1763;0.046;0.0277
849697;160993;160994;0.0076;40.9854;123.9281;1.589;345.7465;345.5629;0.0076;0.0076
849729;65802;65800;0.1355;77.6474;0.086;0.086;290.4979;290.2902;0.1339;0.1018
849745;56693;56692;0.1141;66.7474;21.6714;0.8776;356.2464;356.0753;0.1111;0.0713
849889;60681;60680;0.1312;284.1714;165.9089;4.1742;355.1349;349.8507;0.1306;0.1213
849905;60680;51003;0.1312;339.9242;165.6269;3.8279;349.8507;349.0533;0.1306;0.1213
849921;124375;124377;0.0174;390.4201;4.1004;0.4324;373.6019;371.2957;0.0174;0.0174
849953;124376;124377;0.0257;327.6023;53.5684;3.3082;373.5724;371.2957;0.0256;0.0228
850049;64093;97667;0.1131;72.0795;20.2275;0.9607;347.4448;345.9331;0.1099;0.0668
850065;64109;64105;0.8783;642.8704;310.2672;2.0238;344.9715;344.3787;0.8558;0.521
850081;154758;154757;11.6699;65.322;87.4075;1.2356;342.5592;342.3593;11.2775;6.9508
850097;154756;154755;11.6985;66.6269;89.4325;1.2642;342.2607;342.2137;11.2984;6.9685
850257;62218;62219;23.4176;905.7579;1830.7401;1.9125;322.0649;321.9018;23.2023;17.9026
850353;158397;17777;0.4823;336.6995;368.3453;2.9289;396.7897;395.7364;0.4704;0.296
850369;158399;158398;0.4665;293.0088;358.8432;2.8533;398.6972;397.8307;0.4552;0.2866
850385;158408;158407;0.0668;147.1667;72.797;2.053;401.0697;400.9128;0.0652;0.0412
850401;158400;158399;0.4595;300.131;349.4501;2.7786;399.4288;398.6972;0.4484;0.2823
850417;158404;158401;0.1197;114.769;71.1693;1.0066;400.2517;400.1523;0.117;0.0726
850433;158407;158406;0.0729;145.0636;72.1735;1.6941;400.9128;400.4852;0.0712;0.0449
850449;158409;158408;0.0515;246.8577;55.9482;2.0249;403.5783;401.0697;0.0503;0.0322
850689;125019;56748;0.2318;114.7695;40.4985;1.1725;332.772;332.6341;0.2287;0.1728
850737;64059;152753;0.4302;291.5949;104.8316;2.0764;345.4029;344.5044;0.419;0.2545
850753;61569;64117;0.5854;207.2827;164.4271;1.8473;344.0983;343.7405;0.5702;0.3483
850769;152753;39121;0.5651;110.1844;147.8238;1.9862;344.5044;344.2571;0.5504;0.3361
850785;56752;56754;0.2163;1616.0598;27.233;0.6619;333.3734;333.3004;0.2163;0.2159
850801;125509;56751;0.0258;96.2377;8.5264;0.489;333.438;333.405;0.0255;0.0192
850817;57024;57025;0.1054;170.4287;0.0406;0.0406;374.0736;372.893;0.1023;0.0617
850833;57037;57038;0.7237;132.2377;0.2761;0.2761;368.6901;367.7806;0.7068;0.4294
850849;57458;57459;1.7994;536.2656;20.9498;1.144;371.8984;370.905;1.7741;0.9312
850865;51692;51691;0.0102;110.8072;6.2216;0.4824;382.2492;381.7521;0.0102;0.0102
850881;65990;1793;5.5598;280.8782;5.3639;1.553;306.4788;304.9953;5.3753;1.28
850897;64923;64922;0.8021;5271.3783;369.6044;3.5982;338.7618;336.9241;0.7819;0.5721
851073;66823;63699;0.0433;253.2336;30.1248;0.8842;395.741;395.7389;0.0424;0.0283
851089;63699;17777;0.0433;237.4065;34.8619;0.4141;395.7389;395.7364;0.0423;0.0283
851105;17777;158396;0.5256;130.966;387.8423;5.8451;395.7364;394.8721;0.5124;0.3243
851121;234579;158749;11.6707;272.3942;93.9983;1.9773;349.0508;346.0574;11.3124;6.9508
851137;62683;234579;11.67;259.9197;94.043;3.3818;351.8151;349.0508;11.3159;6.9508
851153;62681;158750;11.3127;49.1742;93.6784;1.4313;353.1138;352.6285;10.9662;6.7325
851169;55905;55906;0.0368;73.7459;0.0247;0.0247;320.6973;320.5903;0.0363;0.0283
851473;62663;62665;11.3176;89.3798;42.1052;1.343;358.0255;357.3544;11.0232;6.7324
851521;97981;127190;0.0543;161.9426;0.0343;0.0343;368.0866;367.7743;0.0538;0.0406
851537;127189;52145;0.0619;106.6845;0.0391;0.0391;367.7047;367.5362;0.0614;0.0462
872721;43953;238627;0.3255;132.4161;46.7951;1.1975;354.5321;354.5058;0.3184;0.2208
873425;237108;62358;0.1035;473.0303;380.3788;1.8743;390.8057;390.4813;0.1035;0.1035
890385;311235;311236;0.0057;119.9075;10.4252;0.9946;370.3959;370.2028;0.0057;0.0057
890401;311277;311238;0.0057;119.9075;14.0517;1.0229;369.9462;369.6792;0.0057;0.0057
890417;311239;311245;0.0323;83.1063;53.9131;1.2527;369.5762;369.4565;0.0323;0.0323
890433;311246;311247;0.0323;83.1063;54.179;1.1905;369.374;369.2389;0.0323;0.0323
890449;311255;311256;0.0324;83.1063;62.9494;1.2724;369.0539;368.8852;0.0323;0.0323
890465;311260;311262;0.0323;83.1063;65.9102;1.2741;368.7314;368.5633;0.0323;0.0323
890481;311256;311258;0.0324;83.1063;62.5404;1.2426;368.8852;368.841;0.0323;0.0323
890497;311196;311191;0.0067;140.2602;39.0541;1.683;371.7377;371.1098;0.0067;0.0067
890513;311081;311082;0.0032;68.0226;7.2709;0.6327;367.7862;367.7479;0.0032;0.0032
890529;311210;311208;0.0147;326.2108;3.6772;0.6966;373.3782;371.9824;0.0147;0.0147
890545;311207;311206;0.0147;130.0117;11.8143;1.0915;371.9226;371.697;0.0147;0.0147
890561;311083;311084;0.0033;68.0226;7.1656;0.6298;367.6312;367.5748;0.0032;0.0032
890577;311085;311086;0.0134;289.4047;11.105;0.8179;367.4994;365.4601;0.0134;0.0134
890625;55901;55900;0.0175;97.5466;15.4692;1.0089;349.8908;349.7061;0.0172;0.013
901553;310111;310112;0.0104;224.3907;21.5009;2.0062;347.8978;345.1526;0.0104;0.0104
901569;310109;310110;0.0163;348.7904;11.1219;2.248;342.4067;339.6348;0.0163;0.0163
901585;310890;310891;0.0115;242.9424;0.6528;0.6528;329.6214;327.718;0.0115;0.0115
901601;312373;312374;0.0112;245.0244;1.3058;0.9203;339.8728;338.8807;0.0112;0.0112
901617;311088;311102;0.1818;823.2251;745.6325;1.936;364.8382;364.6019;0.1818;0.1818
901633;311773;311774;0.0325;685.6886;617.1426;2.0652;369.7664;369.5291;0.0325;0.0325
901857;314755;314754;0.0229;25.7435;0.0146;0.0146;321.2329;320.8029;0.0225;0.0171
853729;162939;162943;0.5313;460.5999;129.922;1.2995;342.5884;342.3288;0.5199;0.3642
853873;128684;128683;0.6607;178.0366;0.3109;0.3109;325.5993;324.9891;0.6475;0.4285
853889;128681;128679;0.7098;124.6643;0.3327;0.3327;323.6114;323.1057;0.696;0.4606
854673;63734;63735;0.1528;126.6774;71.9518;1.839;375.3023;374.6156;0.1496;0.1065
854785;130077;127244;0.044;622.0064;0.0408;0.0408;321.929;321.0948;0.0439;0.0418
854833;131125;57386;0.0348;76.2234;17.1088;0.7766;369.5482;369.4519;0.0341;0.0237
854849;57385;57383;0.0591;76.2234;23.4532;0.6447;369.4201;369.4184;0.0578;0.0403
854865;60146;60145;0.0357;104.6975;28.1048;1.2573;371.465;371.1135;0.035;0.0244
854881;50980;50982;0.3514;161.477;0.1656;0.1656;352.8073;351.7047;0.3439;0.2275
855057;156304;156303;0.2652;298.968;0.1246;0.1246;358.1762;353.8581;0.26;0.1724
855265;168319;63734;0.1528;233.2205;72.3763;2.2465;376.0637;375.3023;0.1498;0.1065
855281;65128;63731;0.0375;78.3054;32.4642;1.0894;380.0146;379.7072;0.0369;0.028
855297;168320;56624;0.3129;196.4166;136.7881;1.6484;371.6904;371.5938;0.3057;0.2143
855313;168321;60141;1.0864;517.1438;328.611;1.547;369.4162;369.366;1.0568;0.7499
855329;56607;168321;1.0179;517.1413;318.5663;1.4668;369.4778;369.4162;0.99;0.7025
855473;131128;60149;0.1986;138.3469;77.1858;1.2088;369.3867;369.35;0.1929;0.1386
855505;131144;131145;0.1379;8393.8433;3799.4761;2.3627;320.188;320.0558;0.1378;0.1378
855521;131146;131147;0.2311;16624.8217;3848.124;3.4264;319.6791;319.6217;0.2309;0.2308
855649;156307;784526;0.0743;179.4382;0.0343;0.0343;362.8233;362.534;0.073;0.0487
855665;61106;61107;0.0069;148.1764;0.0069;0.0069;343.0615;342.4171;0.0069;0.0069
855681;61109;61110;0.3319;95.4319;0.1604;0.1604;341.7792;341.5683;0.3249;0.2172
855697;61111;61112;0.4529;110.1504;0.2171;0.2171;341.4799;340.9024;0.4437;0.2958
855713;61113;61114;0.6479;97.8102;0.3083;0.3083;340.6223;340.2134;0.635;0.4223
855729;61092;61118;1.7798;57.5938;0.8463;0.3359;339.8849;338.2824;1.7445;1.1623
855745;61065;156337;0.4307;211.1907;0.2077;0.2077;350.6171;346.4671;0.4216;0.2833
855761;61057;61065;0.4305;102.0008;0.2077;0.2077;350.88;350.6171;0.4216;0.2833
855777;61056;156321;0.1512;178.3138;0.0762;0.0762;353.0081;351.6053;0.148;0.1008
855793;61073;61074;0.1397;94.355;0.0662;0.0662;350.7861;350.4491;0.1366;0.0904
855809;61030;61033;1.3275;93.5759;0.6307;0.3403;340.6776;340.4;1.3009;0.8646
855825;61036;61038;1.457;108.7149;0.69;0.3616;340.1671;339.8412;1.4286;0.9494
855841;61040;61924;2.818;348.4026;1.3202;1.1058;339.5634;335.754;2.7693;1.8368
856065;51822;51821;13.0156;1661.7041;1921.9975;3.2206;325.6949;325.0383;10.4736;5.4981
856433;60989;156341;0.1418;104.1259;0.0674;0.0674;356.0159;355.9465;0.1387;0.0917
856449;60988;156341;0.2785;189.9961;0.1321;0.1321;356.3161;355.9465;0.2724;0.1802
857041;56655;56648;0.0396;95.8108;76.3729;1.4933;374.0136;373.6008;0.0387;0.0269
857057;56648;56647;0.0843;91.3465;74.9881;1.3683;373.6008;373.2505;0.0825;0.0573
857153;62385;65024;1.6391;173.6497;93.3313;2.2818;381.111;380.9247;1.5997;0.9997
857297;63482;63479;0.032;132.9866;46.7692;1.4775;350.98;350.7836;0.0312;0.0194
857313;156778;63478;0.1709;252.9044;146.4846;3.7125;348.1047;346.9434;0.1663;0.1009
857329;60972;60973;0.2321;99.0318;0.1162;0.1162;354.5177;354.1884;0.2273;0.1544
857345;60963;60971;0.012;214.8425;0.012;0.012;356.5371;356.2428;0.0119;0.0119
857377;57004;117484;3.3047;174.2538;1.2632;0.5114;364.8082;363.2173;3.2195;1.9516
857393;57008;57005;2.5554;123.9668;0.9772;0.5244;366.538;365.8187;2.4905;1.5117
857601;175205;175206;0.0428;67.9309;41.1723;1.0687;307.9658;307.8034;0.0419;0.0277
857761;66025;51567;0.9434;84.4948;32.223;0.615;362.0888;362.0763;0.3153;0.189
857921;227405;227406;1.1609;120.8366;0.7313;0.4719;310.8437;310.4854;1.1442;0.8656
858065;63881;61559;2.192;336.1316;590.5898;1.3815;350.78;350.6308;2.1353;1.304
858081;63964;63962;2.6384;396.5124;409.2506;2.3354;352.329;351.7136;2.5689;1.5606
858097;191923;191924;2.7335;640.6048;488.6948;2.4996;351.6561;351.5789;2.6609;1.6175
858113;103620;61542;2.4475;422.5323;240.315;2.1845;354.3107;353.9495;2.3827;1.4465
858129;63859;63962;0.091;189.5822;46.5461;0.591;352.094;351.7136;0.0887;0.0537
858545;50710;50709;0.1591;273.7187;84.9751;1.6639;360.6155;360.1353;0.156;0.1099
858561;124624;124625;1.6349;56.2734;29.0667;1.1401;373.2178;372.6835;1.6287;1.2265
858929;60024;60023;0.1162;410.8339;0.0738;0.0738;377.6134;376.8351;0.1149;0.0867
858945;60023;60028;0.1372;192.1157;0.0871;0.0871;376.8351;376.2432;0.1357;0.1024
861665;51571;51572;1.0828;347.9834;226.0149;1.8942;360.7232;360.332;0.6033;0.3968
861681;175545;175544;0.0193;112.8896;0.0104;0.0104;377.1219;376.1632;0.0189;0.0131
861697;63467;63468;18.912;375.6219;380.1361;1.3877;340.9409;340.8842;13.5166;8.2401
862209;63637;63638;0.7812;208.7571;0.3088;0.3088;394.9893;392.2468;0.76;0.4687
864257;63681;63680;0.0106;216.9143;63.8856;1.5021;393.3941;393.0058;0.0105;0.0103
864273;177110;63684;0.4043;106.5119;108.1299;1.5285;394.3065;393.9301;0.3936;0.2519
864289;61517;61388;0.0281;93.6846;36.4445;0.9453;394.3767;394.3718;0.0274;0.0165
864305;63692;235444;0.3693;69.5849;159.0386;2.2482;394.4881;394.3706;0.3597;0.2311
864977;539348;66020;3.9419;98.0218;3.929;0.8832;364.2609;363.808;3.5736;0.1405
883489;300239;22433;0.019;350.257;57.4681;3.6584;379.7921;377.9889;0.0189;0.0189
883505;300233;300234;0.0079;165.58;29.7447;1.3818;384.7961;384.6671;0.0079;0.0079
883521;300142;300143;0.0155;325.1466;6.9403;1.815;355.318;354.3176;0.0154;0.0154
883537;300141;300142;0.0154;325.1466;6.8917;1.8523;363.9919;355.318;0.0154;0.0154
883553;302187;302188;0.2031;3412.4948;351.8493;4.3346;314.216;312.349;0.2028;0.2028
883809;462219;462220;0.0173;276.2258;14.258;1.8651;419.7687;418.4341;0.0173;0.0173
883825;462225;Fik7;0.0394;301.4974;164.5987;3.9534;400.6759;399.0814;0.0393;0.0393
883841;462226;462224;0.0078;85.0237;17.6414;0.7283;403.0002;402.8217;0.0078;0.0078
883857;462222;462223;0.0315;276.7996;68.9056;2.9499;410.347;407.4068;0.0315;0.0315
883873;462224;462225;0.0393;339.5816;106.3762;3.0851;402.8217;400.6759;0.0393;0.0393
883889;462229;462228;0.0044;92.6641;28.9173;1.0563;411.1508;410.9002;0.0044;0.0044
883905;462462;462463;0.0065;136.4539;29.0884;1.1259;359.6019;359.3984;0.0065;0.0065
883921;309984;309985;0.0152;145.7731;19.0636;1.2981;359.8356;359.3984;0.0152;0.0152
883937;309745;309975;0.0317;464.9932;105.5256;2.3039;357.1908;355.1371;0.0316;0.0316
883953;309742;309743;0.0165;349.9785;13.3982;1.0821;361.2404;359.4569;0.0165;0.0165
883969;309743;309744;0.0165;216.6692;47.5679;1.7689;359.4569;358.583;0.0165;0.0165
883985;309978;309744;0.0152;116.2119;55.696;1.629;359;358.583;0.0152;0.0152
884049;306028;306029;0.0035;73.4592;10.8255;0.7412;371.7516;371.6672;0.0035;0.0035
884065;306026;306025;0.0105;230.3272;9.8846;1.4036;373.0125;372.361;0.0105;0.0105
884081;306024;306023;0.0105;87.3975;9.8125;0.8189;372.0588;371.9307;0.0105;0.0105
884097;306021;311054;0.0105;117.3986;9.8071;0.8559;371.751;371.6311;0.0105;0.0105
884113;306029;311054;0.0035;72.342;10.7397;0.7364;371.6672;371.6311;0.0035;0.0035
884129;300153;300154;0.0142;301.375;15.5771;2.247;367.4563;366.9129;0.0142;0.0142
884145;300155;51632;0.0168;262.4664;25.9775;1.7057;361.604;359.8958;0.0168;0.0168
884161;368868;368867;0.0101;216.3531;0.0101;0.0101;359.2766;358.4124;0.0101;0.0101
884177;300223;300224;0.0042;87.8102;11.6995;0.8645;389.7586;389.5923;0.0042;0.0042
900529;309952;309951;0.0031;65.6425;16.8301;0.6996;339.7814;339.7786;0.0031;0.0031
900545;309953;309961;0.0494;94.2834;157.218;2.2224;339.772;339.6331;0.0493;0.0493
900561;309932;309933;0.0073;117.1724;17.6166;1.1252;340.339;340.0549;0.0072;0.0072
900577;309931;309932;0.0073;75.7547;17.5368;0.876;340.498;340.339;0.0072;0.0072
887873;310504;310505;0.0041;86.1497;34.9066;1.0467;377.234;377.0429;0.0041;0.0041
887889;310506;310508;0.005;105.3176;34.4228;1.0697;376.7918;376.2505;0.005;0.005
887905;431905;Fik4;0.0103;198.1899;53.0259;2.1569;358.6113;357.171;0.0102;0.0102
887985;311274;311275;0.009;193.9887;0.009;0.009;370.7615;369.4882;0.009;0.009
888001;311275;311276;0.0105;222.0439;0.0105;0.0105;369.4882;367.9601;0.0105;0.0105
888017;309237;311149;0.0428;127.8525;85.8463;1.2135;366.9062;366.8607;0.0428;0.0428
888033;311162;311149;0.0691;94.2162;117.9956;1.668;367.0972;366.8607;0.0691;0.0691
888049;311266;306109;0.0323;83.1063;69.3519;1.3239;368.4355;368.2545;0.0323;0.0323
888065;314993;314994;0.0119;258.9421;24.5291;2.3058;398.6274;396.1739;0.0119;0.0119
888081;314997;314998;0.0159;335.1894;45.0424;3.2757;388.9523;384.7351;0.0159;0.0159
888097;315000;315001;0.026;332.1333;71.2264;3.2018;378.8344;376.0067;0.0259;0.0259
888113;315013;315012;0.0038;81.0685;15.3569;0.8853;385.1591;384.8843;0.0038;0.0038
888129;315011;314999;0.01;210.4973;15.2215;1.1133;383.5461;382.3823;0.01;0.01
888145;315010;315009;0.0062;133.2078;5.912;0.9484;379.3831;364.2757;0.0062;0.0062
888161;55884;121066;2.886;267.3718;253.0167;3.9975;337.9926;337.4163;0.4326;0.2006
888177;55882;55881;2.5841;180.2977;230.023;3.2516;334.883;334.1826;0.4805;0.2173
888193;55880;55879;2.6569;188.1693;227.0253;3.2092;333.297;332.3072;0.4847;0.2233
888209;121067;121068;2.8087;184.5329;231.0034;3.2943;330.4716;329.4714;0.4887;0.2291
888225;121068;55877;2.7284;217.2262;230.9683;3.5029;329.4714;328.065;0.4986;0.2293
888241;55892;55893;0.0356;53.5534;60.3403;0.853;341.5687;341.515;0.0352;0.0266
888257;55891;121061;0.0302;52.425;59.6682;0.8435;341.6499;341.6025;0.0299;0.0226
888273;55889;121062;0.016;66.4266;66.4418;1.0102;341.8348;341.7656;0.0157;0.0119
888289;62646;62649;23.014;334.2054;296.1878;1.0467;316.936;316.7177;21.5999;11.948
888305;60673;248518;23.0734;334.2083;344.4228;1.5411;317.1274;316.9926;21.5998;11.9464
